38;96.8311;203.673;95;227.875;-18.0879;80;170.362;-165.447;95;-120.469;208.877;80;-219.25;-51.1757;95;-157.234;-174.763;80
39;90.1196;206.051;95;228.354;-21.1025;80;175.905;-161.454;95;-117.697;212.123;80;-218.292;-59.705;95;-160.59;-172.324;80
40;83.4081;208.43;95;228.833;-24.1171;80;181.449;-157.462;95;-114.925;215.369;80;-217.333;-68.2343;95;-163.946;-169.885;80
41;83.4081;208.43;93.125;229.313;-27.1318;80;181.449;-157.462;93.125;-112.154;218.615;80;-217.333;-68.2343;93.125;-167.302;-167.445;80
42;83.4081;208.43;91.25;229.792;-30.1464;80;181.449;-157.462;91.25;-109.382;221.861;80;-217.333;-68.2343;91.25;-170.657;-165.006;80
43;83.4081;208.43;89.375;230.271;-33.1611;80;181.449;-157.462;89.375;-106.61;225.107;80;-217.333;-68.2343;89.375;-174.013;-162.566;80
44;83.4081;208.43;87.5;230.75;-36.1757;80;181.449;-157.462;87.5;-103.838;228.353;80;-217.333;-68.2343;87.5;-177.369;-160.127;80
45;83.4081;208.43;85.625;231.229;-39.1904;80;181.449;-157.462;85.625;-101.066;231.599;80;-217.333;-68.2343;85.625;-180.725;-157.688;80
46;83.4081;208.43;83.75;231.708;-42.205;80;181.449;-157.462;83.75;-98.2947;234.846;80;-217.333;-68.2343;83.75;-184.08;-155.248;80
47;83.4081;208.43;81.875;232.188;-45.2197;80;181.449;-157.462;81.875;-95.5229;238.092;80;-217.333;-68.2343;81.875;-187.436;-152.809;80
48;83.4081;208.43;80;232.667;-48.2343;80;181.449;-157.462;80;-92.7511;241.338;80;-217.333;-68.2343;80;-190.792;-150.369;80
49;86.7639;207.241;80;232.667;-48.2343;81.875;178.677;-159.458;80;-92.7511;241.338;81.875;-217.812;-63.9697;80;-190.792;-150.369;81.875
50;90.1196;206.051;80;232.667;-48.2343;83.75;175.905;-161.454;80;-92.7511;241.338;83.75;-218.292;-59.705;80;-190.792;-150.369;83.75
51;93.4753;204.862;80;232.667;-48.2343;85.625;173.133;-163.451;80;-92.7511;241.338;85.625;-218.771;-55.4404;80;-190.792;-150.369;85.625
52;96.8311;203.673;80;232.667;-48.2343;87.5;170.362;-165.447;80;-92.7511;241.338;87.5;-219.25;-51.1757;80;-190.792;-150.369;87.5
53;100.187;202.483;80;232.667;-48.2343;89.375;167.59;-167.443;80;-92.7511;241.338;89.375;-219.729;-46.9111;80;-190.792;-150.369;89.375
54;103.543;201.294;80;232.667;-48.2343;91.25;164.818;-169.439;80;-92.7511;241.338;91.25;-220.208;-42.6465;80;-190.792;-150.369;91.25
55;106.898;200.104;80;232.667;-48.2343;93.125;162.046;-171.435;80;-92.7511;241.338;93.125;-220.687;-38.3818;80;-190.792;-150.369;93.125
56;110.254;198.915;80;232.667;-48.2343;95;159.274;-173.431;80;-92.7511;241.338;95;-221.167;-34.1172;80;-190.792;-150.369;95
57;113.61;197.726;80;231.708;-42.205;93.125;156.503;-175.427;80;-98.2947;234.846;93.125;-221.646;-29.8525;80;-184.08;-155.248;93.125
58;116.966;196.536;80;230.75;-36.1757;91.25;153.731;-177.423;80;-103.838;228.353;91.25;-222.125;-25.5879;80;-177.369;-160.127;91.25
59;120.321;195.347;80;229.792;-30.1464;89.375;150.959;-179.419;80;-109.382;221.861;89.375;-222.604;-21.3232;80;-170.657;-165.006;89.375
60;123.677;194.157;80;228.833;-24.1172;87.5;148.187;-181.416;80;-114.925;215.369;87.5;-223.083;-17.0586;80;-163.946;-169.885;87.5
61;127.033;192.968;80;227.875;-18.0879;85.625;145.415;-183.412;80;-120.469;208.877;85.625;-223.562;-12.794;80;-157.234;-174.763;85.625
62;130.389;191.779;80;226.917;-12.0586;83.75;142.643;-185.408;80;-126.013;202.384;83.75;-224.042;-8.52932;80;-150.523;-179.642;83.75
63;133.744;190.589;80;225.958;-6.0293;81.875;139.872;-187.404;80;-131.556;195.892;81.875;-224.521;-4.26467;80;-143.811;-184.521;81.875
64;137.1;189.4;80;225;-1.81198e-05;80;137.1;-189.4;80;-137.1;189.4;80;-225;-3.05176e-05;80;-137.1;-189.4;80
65;140.456;188.21;80;224.042;6.02927;81.875;134.328;-191.396;80;-142.643;182.908;81.875;-225.479;4.26461;80;-130.389;-194.279;81.875
66;143.811;187.021;80;223.083;12.0586;83.75;131.556;-193.392;80;-148.187;176.416;83.75;-225.958;8.52925;80;-123.677;-199.157;83.75
67;147.167;185.832;80;222.125;18.0878;85.625;128.784;-195.388;80;-153.731;169.923;85.625;-226.438;12.7939;80;-116.966;-204.036;85.625
68;150.523;184.642;80;221.167;24.1171;87.5;126.013;-197.384;80;-159.274;163.431;87.5;-226.917;17.0585;80;-110.254;-208.915;87.5
69;153.879;183.453;80;220.208;30.1464;89.375;123.241;-199.381;80;-164.818;156.939;89.375;-227.396;21.3232;80;-103.543;-213.794;89.375
70;157.234;182.263;80;219.25;36.1757;91.25;120.469;-201.377;80;-170.361;150.447;91.25;-227.875;25.5878;80;-96.8311;-218.673;91.25
71;160.59;181.074;80;218.292;42.205;93.125;117.697;-203.373;80;-175.905;143.954;93.125;-228.354;29.8525;80;-90.1196;-223.551;93.125
72;163.946;179.884;80;217.333;48.2343;95;114.925;-205.369;80;-181.449;137.462;95;-228.833;34.1171;80;-83.4082;-228.43;95
73;167.302;178.695;80;217.333;48.2343;93.125;112.154;-207.365;80;-181.449;137.462;93.125;-229.313;38.3818;80;-83.4082;-228.43;93.125
74;170.657;177.506;80;217.333;48.2343;91.25;109.382;-209.361;80;-181.449;137.462;91.25;-229.792;42.6464;80;-83.4082;-228.43;91.25
75;174.013;176.316;80;217.333;48.2343;89.375;106.61;-211.357;80;-181.449;137.462;89.375;-230.271;46.911;80;-83.4082;-228.43;89.375
76;177.369;175.127;80;217.333;48.2343;87.5;103.838;-213.353;80;-181.449;137.462;87.5;-230.75;51.1757;80;-83.4082;-228.43;87.5
77;180.725;173.937;80;217.333;48.2343;85.625;101.066;-215.349;80;-181.449;137.462;85.625;-231.229;55.4403;80;-83.4082;-228.43;85.625
78;184.08;172.748;80;217.333;48.2343;83.75;98.2947;-217.346;80;-181.449;137.462;83.75;-231.708;59.705;80;-83.4082;-228.43;83.75
79;187.436;171.559;80;217.333;48.2343;81.875;95.5229;-219.342;80;-181.449;137.462;81.875;-232.188;63.9696;80;-83.4082;-228.43;81.875
80;190.792;170.369;80;217.333;48.2343;80;92.7511;-221.338;80;-181.449;137.462;80;-232.667;68.2342;80;-83.4082;-228.43;80
81;190.792;170.369;81.875;217.813;45.2196;80;92.7511;-221.338;81.875;-178.677;140.708;80;-232.667;68.2342;81.875;-86.7639;-225.991;80
82;190.792;170.369;83.75;218.292;42.205;80;92.7511;-221.338;83.75;-175.905;143.954;80;-232.667;68.2342;83.75;-90.1196;-223.551;80
83;190.792;170.369;85.625;218.771;39.1903;80;92.7511;-221.338;85.625;-173.133;147.201;80;-232.667;68.2342;85.625;-93.4754;-221.112;80
84;190.792;170.369;87.5;219.25;36.1757;80;92.7511;-221.338;87.5;-170.361;150.447;80;-232.667;68.2342;87.5;-96.8311;-218.673;80
85;190.792;170.369;89.375;219.729;33.161;80;92.7511;-221.338;89.375;-167.59;153.693;80;-232.667;68.2342;89.375;-100.187;-216.233;80
86;190.792;170.369;91.25;220.208;30.1464;80;92.7511;-221.338;91.25;-164.818;156.939;80;-232.667;68.2342;91.25;-103.543;-213.794;80
87;190.792;170.369;93.125;220.688;27.1318;80;92.7511;-221.338;93.125;-162.046;160.185;80;-232.667;68.2342;93.125;-106.898;-211.354;80
88;190.792;170.369;95;221.167;24.1171;80;92.7511;-221.338;95;-159.274;163.431;80;-232.667;68.2342;95;-110.254;-208.915;80
89;184.08;172.748;95;221.646;21.1025;80;98.2947;-217.346;95;-156.502;166.677;80;-231.708;59.705;95;-113.61;-206.475;80
90;177.369;175.127;95;222.125;18.0878;80;103.838;-213.353;95;-153.731;169.923;80;-230.75;51.1757;95;-116.966;-204.036;80
91;170.657;177.506;95;222.604;15.0732;80;109.382;-209.361;95;-150.959;173.169;80;-229.792;42.6464;95;-120.321;-201.597;80
92;163.946;179.884;95;223.083;12.0585;80;114.925;-205.369;95;-148.187;176.416;80;-228.833;34.1171;95;-123.677;-199.157;80
93;157.234;182.263;95;223.563;9.0439;80;120.469;-201.377;95;-145.415;179.662;80;-227.875;25.5878;95;-127.033;-196.718;80
94;150.523;184.642;95;224.042;6.02926;80;126.013;-197.384;95;-142.643;182.908;80;-226.917;17.0585;95;-130.389;-194.278;80
